identifier,TopicValue2,Topic,TopicValue,Month,Publisher,Author,Title,description,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
DCDL-0017292,5.49262536873156,february_south_pike_river_zealand_island_news_september,0.492625368731563,2011-03,National Business Review (Newspaper),"Brockie, Robert Ellison","Brockie, Robert Ellison, 1932-: [Earthquake & Devil] 11 March 2011.","Text at top left reads Where earthquakes come from Below God and the devil stand on either side of a gaming board which shows a map of New Zealand placed on a numbered board The croupier spins the numbers and says Faites vos jeux while the devil furiously shakes the dice and God makes a peace sign and thinks Next move Context the apparently random nature of when and where earthquakes strike",0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.492625368731563,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.1976401179941,0.000983284169124877,0.000983284169124877
DCDL-0017294,9.99165362545644,john_key_labelled_cup_prime_february_rugby_world_representing,0.991653625456442,2011-03,Marlborough Express (Newspaper),"Bromhead, Peter","Bromhead, Peter, 1933-:A tale of two quakes. 16 March 2011","Text top left reads A tale of two quakes In the first frame a man runs from radiation leaks yelling The end of the world and in the second frame a man runs from the notion No World Cup yelling The end of the world Context the terrible earthquake and tsunami in Japan 11 March 2011 that have led to the overheating of several nuclear power plants that are leaking radiation and threaten a nuclear catastrophe and the Christchurch earthquake on 22 February 2011 that led to the decision that because of the amount of damage to the venue plus infrastructures and accommodation for visitors the Rugby World Cup will not be played in Christchurch",0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.991653625456442,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353
DCDL-0017298,4.61321909424725,red_zone_homes_people_areas_damage_central,0.613219094247246,2011-03,Waikato times (Newspaper),"Hawkey, Allan Charles","Hawkey, Allan Charles, 1941- :"Seems a good buy." 11 March 2011","A passerby stops at an advertisement on the lawn outside a house which reads Sound commercial property Christchurch 450 000 and comments to the owner that it seems a good buy The owner tells him that s the yearly rental Context property and rental prices in Christchurch since the earthquake on 22 February 2011",0.00122399020807834,0.00122399020807834,0.00122399020807834,0.613219094247246,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0017302,9.99165362545644,john_key_labelled_cup_prime_february_rugby_world_representing,0.991653625456442,2011-03,Otago daily times (Newspaper),"Hubbard, James","Hubbard, James, 1949- : "What's with all these disasters?.." 13 March 2011","The cartoon is a parody of Rodin s famous sculpture The thinker and shows it with a globe for its head It holds a newspaper that reads Massive quake in Japan ChCh quake China quake Aus Floods fires etc etc The thinker ponders What s with all these disasters Context The massive earthquake in Japan that led to a devastating tsunami and now threats from several damaged nuclear power stations the earthquakes in Christchurch on 4 September 2010 and 22 February 2011 the 5 8 magnitude earthquake in Yingjiang County southwest China s Yunnan Province on March 15 2011 and the January floods in Queensland Australia as well as bush fires on the outskirts of the Western Australia capital Perth",0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.991653625456442,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353
DCDL-0017302A,9.99165362545644,john_key_labelled_cup_prime_february_rugby_world_representing,0.991653625456442,2011-03,Northern advocate (Newspaper),"Hubbard, James","Hubbard, James, 1949- : "What's with all these disasters?.." 13 March 2011","The cartoon is a parody of Rodin s famous sculpture The thinker and shows it with a globe for its head It holds a newspaper that reads Massive quake in Japan ChCh quake China quake Aus Floods fires etc etc The thinker ponders What s with all these disasters Context The massive earthquake in Japan that led to a devastating tsunami and now threats from several damaged nuclear power stations the earthquakes in Christchurch on 4 September 2010 and 22 February 2011 the 5 8 magnitude earthquake in Yingjiang County southwest China s Yunnan Province on March 15 2011 and the January floods in Queensland Australia as well as bush fires on the outskirts of the Western Australia capital Perth",0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.991653625456442,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353
DCDL-0017304,9.62757385854969,john_key_labelled_cup_prime_february_rugby_world_representing,0.627573858549687,2011-03,Northern advocate (Newspaper),"Hubbard, James","Hubbard, James, 1949- :[Rugby World Cup for Christchurch?] 15 March 2011","Prime Minister John Key sits on a huge wrecking ball that represents the IRB International Rugby Board and says Don t listen to rumour It s not a fait accompli yet The ball swings towards crumbling land which represents Christchurch World Cup Rights Context The Government has repeatedly said its preference is to keep cup games in Christchurch and Mr Key said yesterday that it would send a powerful message about Christchurch although the The IRB are the ultimate arbiter",0.0456580125335721,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.135183527305282,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.627573858549687,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.179946284691137,0.000895255147717099,0.000895255147717099
DCDL-0017305,1.63552479815456,february_people_cathedral_aftershocks_rubble_buildings_september,0.635524798154556,2011-03,Press (Christchurch, N.Z.) (Newspaper),"Nisbet, Alastair","Nisbet, Alistair, 1958-:[Handling the Christchurch earthquakes] 14 March 2011","In a Christchurch street still covered in liquefaction a man weeps over his four wheel drive car which has a number plate showing the word macho Two women who are working at clearing the road of silt watch and one of them observes that he s not handling the quake well at all Keeps getting silt smears on the 4 x 4 Context The Christchurch earthquake of 22 February 2011 Liquefaction is a particular problem",0.635524798154556,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.231833910034602
DCDL-0017306,9.60056457304164,john_key_labelled_cup_prime_february_rugby_world_representing,0.600564573041637,2011-03,Sunday star times (Newspaper),"Nisbet, Alastair","Nisbet, Alistair, 1958-: Why Christchurch should have the World Cup... 13 March 2011","Text at top left reads Why Christchurch should have the World Cup Following are four cameos that show tents representing Lots of low cost accommodation Plenty of toilet facilities aftershock home advantage as the ball misses the goal post because it sways and a free hard hat with each ticket Context Anxiety about whether Christchurch can still hold the Rugby World Cup fixtures that are planned A decision was made that it was not possible",0.000705716302046577,0.0359915314043754,0.318278052223006,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.600564573041637,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.0359915314043754
DCDL-0017307,10.6005645730416,buildings_time_february_ring_moon_rubble_devastated,0.600564573041637,2011-03,Listener (Serial),"Slane, Christopher","Slane, Christopher, 1957-:[Restoring historic buildings post earthquake in Christchurch] 11 March 2011","Prime Minister John Key drives a tractor to which is attached a crane and a huge demolition ball in the shape of MP Gerry Brownlee s head the ball smashes against a historic building bringing stone pediments down Context Gerry Brownlee who is Earthquake Recovery Minister has caused a stir by suggesting that if he had his way some of Christchurch s older buildings would be down tomorrow He also said the price of saving some historic buildings badly damaged in the February 22 earthquake was too high",0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.0712773465067043,0.282992237120677,0.600564573041637,0.0359915314043754,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577
DCDL-0017309,10.4771553436631,buildings_time_february_ring_moon_rubble_devastated,0.477155343663091,2011-03,Shipping Gazette (Serial),"Smith, Ashley W","Smith, Ashley W, 1948-:[Moon man non-event lunch] 15 March 2011","Text at the top of the cartoon reads News A Moon man non event lunch will be held above Christchurch to defy quake predictions for that day In a tea rooms people enjoy lunch as they defy precaution against a predicted earthquake They order a pot o tea pie chips sandwich coke and a shake roll above in a black and thunderous cloud God thinks he heard someone request a shake a roll Context the so called Moon Man Ken Ring is backing away from his prediction that Christchurch will be whacked by a huge earthquake on 20 March 2011 His claims have terrified Cantabrians and led to people fleeing Christchurch The Skeptics Society are planning a lunch in one of Christchurch s highest oldest stone buildings at noon on March 20 at the Sign of the Kiwi on the top of the Port Hills which Smith said was the closest building to the epicentre of the February 22 quake",0.000397298371076679,0.000397298371076679,0.278506158124752,0.000397298371076679,0.179181565355582,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.0401271354787445,0.477155343663091,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.0202622169249106,0.000397298371076679,0.000397298371076679,0.000397298371076679
DCDL-0017326,10.4096796182686,buildings_time_february_ring_moon_rubble_devastated,0.409679618268575,2011-03,National Business Review (Newspaper),"Brockie, Robert Ellison","Brockie, Robert Ellison, 1932-:'Where was that Kiwi moonman when we wanted him?' 18 March 2011","The cartoon shows members of the Japan Seismic Institute studying an earthquake graph one of them says Where was that Kiwi moonman when we wanted him Depicted also is the moon man Ken Ring as a wizard studying an astrological chart Behind them all Japan is depicted as a devastated wasteland Context the Japanese earthquake and tsunami of 4th March 2011 and the present threat of a nuclear catastrophe Also the so called Moon Man astrologer Ken Ring who predicted that Christchurch would be hit by a huge earthquake on 20 March 2011",0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.205180640763463,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.341513292433538,0.409679618268575,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.0347648261758691,0.000681663258350375
