identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.6,he also reconciled them with perdiccas and induced them to restore therme to him upon which perdiccas at once joined the athenians and phormio in an expedition against the chalcidians
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.29.7,thus sitalces son of teres king of the thracians and perdiccas son of alexander king of the macedonians became allies of athens
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.30.1,meanwhile the athenians in the hundred vessels were still cruising round peloponnese after taking sollium a town belonging to corinth and presenting the city and territory to the acarnanians of palaira they stormed astacus expelled its tyrant evarchus and gained the place for their confederacy
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.30.2,next they sailed to the island of cephallenia and brought it over without using force cephallenia lies off acarnania and leucas and consists of four states the paleans cranians samaeans and pronaeans not long afterwards the fleet returned to athens
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.31.1,towards the autumn of this year the athenians invaded the megarid with their whole levy resident aliens included under the command of pericles son of xanthippus the athenians in the hundred ships round peloponnese on their journey home had just reached aegina and hearing that the citizens at home were in full force at megara now sailed over and joined them
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.31.2,this was without doubt the largest army of athenians ever assembled the state being still in the flower of her strength and yet unvisited by the plague full ten thousand heavy infantry were in the field all athenian citizens besides the three thousand before potidaea then the resident aliens who joined in the incursion were at least three thousand strong besides which there was a multitude of light troops they ravaged the greater part of the territory and then retired
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.31.3,other incursions into the megarid were afterwards made by the athenians annually during the war sometimes only with cavalry sometimes with all their forces this went on until the capture of nisaea
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.32.1,atalanta also the desert island off the opuntian coast was towards the end of this summer converted into a fortified post by the athenians in order to prevent privateers issuing from opus and the rest of locris and plundering euboea such were the events of this summer after the return of the peloponnesians from attica
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.33.1,in the ensuing winter the acarnanian evarchus wishing to return to astacus persuaded the corinthians to sail over with forty ships and fifteen hundred heavy infantry and restore him himself also hiring some mercenaries in command of the force were euphamidas son of aristonymus timoxenus son of timocrates and eumachus son of chrysis
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.33.2,who sailed over and restored him and after failing in an attempt on some places on the acarnanian coast which they were desirous of gaining began their voyage home
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.33.3,coasting along shore they touched at cephallenia and made a descent on the cranian territory and losing some men by the treachery of the cranians who fell suddenly upon them put to sea somewhat hurriedly and returned home
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.1,in the same winter the athenians gave a funeral at the public cost to those who had first fallen in this war it was a custom of their ancestors and the manner of it is as follows
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.2,three days before the ceremony the bones of the dead are laid out in a tent which has been erected and their friends bring to their relatives such offerings as they please
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.3,in the funeral procession cypress coffins are borne in cars one for each tribe the bones of the deceased being placed in the coffin of their tribe among these is carried one empty bier decked for the missing that is for those whose bodies could not be recovered
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.4,any citizen or stranger who pleases joins in the procession and the female relatives are there to wail at the burial
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:2.34.5,the dead are laid in the public sepulchre in the most beautiful suburb of the city in which those who fall in war are always buried with the exception of those slain at marathon who for their singular and extraordinary valor were interred on the spot where they fell
