ID,identifier,PublishingDate,Date (DDMMYYYY),Month,Issued,Publisher,Author,Author (detailed),Title,description,Titel_quake,cera,aftershock,red-zone,liquefaction,Brownlee,BobParker,christchurchANDrebuild,eqc,canterburyANDquake,christchurchANDquake,EQ_Score,Summary_Score
35426,INNZ-35426,20110409,09/04/2011,2011-04,"""9 Apr 2011; v.228 n.3700:p.44-45""","""Listener (Wellington, N.Z.)""","""Milsom, Viv""","""Viv Milsom""","""'Christchurch needs a festival'""","""Asks the question 'Can he make the Christchurch Arts Festival work in 2011?' Having the experience of organising the Southern Lakes Festival of Colour for the past 15 years, Philip Tremewan, says 'Christchurch needs a festival now, more than ever'. Describes the option now facing the organisers with Christchurch being in an altered and damaged state after the September and February earthquakes. Indicates although the venues, final programme and timing will all remain up in the air, what seems certain is that Christchurch will have an arts festival in 2011.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
36407,INNZ-36407,20110416,16/04/2011,2011-04,"""16 Apr 2011; p.A4""","""Press (Christchurch, N.Z.)""","""Gilbert, Jo""","""Jo Gilbert""","""Quake refugees find haven in resort; Wanaka enchants Chch quake refugees""","""Covers the role Wanaka has played in settling families displaced by the 22 Feb 2011 earthquake, noting the effects on the town's resources and schools. Gives statistics for post-earthquake enrolment of Christchurch pupils in schools nationwide. Describes the experience of the Fitzgerald and Hanson families and asks if they will return to Christchurch.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
36428,INNZ-36428,20110423,23/04/2011,2011-04,"""23 Apr 2011; v.228 n.3702""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Janet Wilson and Rebecca MacFie""","""Sam the man; Read all about it""","""Talks to Sam Johnson, the motivating force behind the Student Volunteer Army. Gives his background, noting his early leadership talent. Shows how he kicked off a student volunteer clean-up following the first Christchurch earthquake, 4 Sep 2010, including the ad-hoc organisation needed to deal with unexpected numbers. Relates his standing for local politics, setting the Student Volunteer Army (SVA) up on Facebook, and his immediate reaction to the 22 Feb 2011 quake. Looks at how the SVA organised itself with IT and texting and handled a better management structure, and looks at him being recruited to help in Japan. Describes how the Hyde family of Redcliff created the 'Redcliff InfoPoint' social media and information service in the wake of the Feb 2011 earthquake to help their community.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
36461,INNZ-36461,20110416,16/04/2011,2011-04,"""16 Apr 2011; p.C1-3""","""Press (Christchurch, N.Z.)""","""McCrone, John""","""John McCrone""","""Can we fix it?""","""Delves into the issue of whether land in suburbs damaged by the 22 February 2011 earthquake is worth rebuilding on. Describes the geotechnical work being undertaken, and what will happen when the information is reported in mid-May. Notes the complicating factor of increased flood risk in certain areas.  Talks to Canterbury University expert Misko Cubrinski about liquefaction and lateral spreading. Itemises the questions on land remediation facing the Government once the geotechnical report is complete.""",0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.2
36906,INNZ-36906,20110424,24/04/2011,2011-04,"""24 Apr 2011; p.A5""","""Sunday star times""","""Pepperell, Susan""","""Susan Pepperell""","""Faces of the quake""","""Revisits Christchurch two months after the February earthquake and a number of people tell their story. Emma Howard and Chris Greenslade, Ray Rarere, Ian McLeod and Drina Sisarich, and Amo Perelini reveal how the earthquake affected them and what they have done since the 22nd February.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
36973,INNZ-36973,20110423,23/04/2011,2011-04,"""23 Apr 2011; sup.p.8-13""","""Dominion post (Wellington, N.Z.)""","""Catherall, Sarah""","""Sarah Catherall""","""For God's sake""","""Talks to the following NZers about faith, prayer, God, and religion: physical sciences professor and NZer of the Year Sir Paul Callaghan, Little Bushman vocalist Warren Maxwell, real estate worker Lynley Webster, Wellington mayor Celia Wade-Brown, Catholic archbishop John Dew, track and field record holder Hamish Carson, Christchurch mayor Bob Parker, and office administrator Mary Denton.""",0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.1
37804,INNZ-37804,20110430,30/04/2011,2011-04,"""30 Apr 2011; p.A4""","""Press (Christchurch, N.Z.)""","""Heather, Ben""","""Ben Heather""","""Many lessons learnt, says post-quake boss""","""Learns the views of the Civil Defence national controller on his role and perceptions of his approach to the aftermath of the February 22 2011 earthquake in Christchurch. Covers his military career and how this background came to the fore in his control of the disaster. Shares lessons that other NZ councils and other countries could learn about disaster response.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
37831,INNZ-37831,20110430,30/04/2011,2011-04,"""30 Apr 2011; p.C3""","""Press (Christchurch, N.Z.)""","""Lynch, Keith""","""Keith Lynch""","""Behind the lines""","""Describes the journalist's experience of reporting from within Christchurch's cordoned off area at Civil Defence headquarters after the February 22 2011 earthquake. Touches on the media briefings at the Art Gallery, the international media, bus tours of the city centre, the visit by Prince William, and other impressions of the earthquake affected central business district.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
37856,INNZ-37856,20110430,30/04/2011,2011-04,"""30 Apr 2011; p.A11""","""Dominion post (Wellington, N.Z.)""","""Heather, Ben""","""Ben Heather""","""Quake chief bows out : 'I think I've done my bit'""","""Learns the views of the Civil Defence national controller on his role and perceptions of his approach to the aftermath of the February 22 2011 earthquake in Christchurch. Covers his military career and how this background came to the fore in his control of the disaster. Shares lessons that other NZ councils and other countries could learn about disaster response.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
38320,INNZ-38320,20110507,07/05/2011,2011-05,"""7 May 2011; v.228 n.3704:p.25-27""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""One day at a time""","""Reports on Christchurch's continuing crisis post-earthquakes, emphasising vanishing jobs and massive skills shortages. Highlights how entire sectors, including the tourism and foreign education markets, are in free-fall, while the real estate market is barely alive. Talks about various projects being set up to rebuild the workforce in Christchurch, particularly in the construction industry.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
38734,INNZ-38734,20110514,14/05/2011,2011-05,"""14 May 2011; v.228 n.3705:p.22-25""","""Listener (Wellington, N.Z.)""","""Laugesen, Ruth""","""Ruth Laugesen""","""The power of one""","""Considers the abilities and qualities of the man in charge of the Canterbury Earthquake Recovery Authority (CERA) and the $8 billion rebuild of Christchurch. Looks back on his family background, childhood and career. Touches on his vision for how many of the city's icon heritage buildings should be restored.""",0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.4
38863,INNZ-38863,20110514,14/05/2011,2011-05,"""14 May 2011; v.228 n.3705:p.26""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Citizens onside""","""Talks to Conal McFeely, who runs Creggan Enterprises (a community economic development organisation in one of Londonderry's poorest suburbs), about how the rebuilding of strife-torn Londonderry can hold lessons for quake-ravished Christchurch.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
38864,INNZ-38864,20110514,14/05/2011,2011-05,"""14 May 2011; v.228 n.3705""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Christchurch citizens onside""","""Talks to Conal McFeely, who runs Creggan Enterprises (a community economic development organisation in one of Londonderry's poorest suburbs), about how the rebuilding of strife-torn Londonderry can hold lessons for quake-ravished Christchurch.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
38866,INNZ-38866,20110507,07/05/2011,2011-05,"""7 May 2011; p.B1-2""","""Dominion post (Wellington, N.Z.)""","""Macdonald, Nikki""","""Nikki Macdonald""","""How a quake-devastated community rebuilt itself; Rebuilding after the big one; Picking up and getting on with life [part 1]""","""Visits the California town devastated by the 6.9 Loma Prieta earthquake, 17 Oct 1989. Accompanies representatives of the Canterbury Chamber of Commerce to learn about how the town recovered over time, and lessons for NZ in the aftermath of the Canterbury earthquakes. Talks to several members of the business community, including a man whose two workmates died in the rubble of their coffee roasting business, and to a man whose independent bookshop was tagged as unsafe but whose business was saved by volunteer community labour. Speaks to the city planner and city manager about the rebuilding process. Talks to construction magnate Barry Swenson, who developed properties in Santa Cruz and who owns properties in NZ, including the earthquake-damaged Red Lion Hotel, Rangiora. Tells the stories of two women who were injured in the Santa Cruz earthquake. Briefly compares the California and 22 Feb 2011 Christchurch earthquakes. Includes a redevelopment timeline for the Santa Cruz community from 1989-1995.""",1,0,0,0,0,0,0,1,0,1,1,0.36363636363636365,0.4
38911,INNZ-38911,20110202,02/02/2011,2011-02,"""2 Feb 2011; p.A9""","""New Zealand herald""","""Booker, Jarrod""","""Jarrod Booker""","""Shot, home lost in quake but cop finds hope in hard times: six months after being attacked at a siege in Christchurch an officer has returned to work""","""Shot, home lost in quake but cop finds hope in hard times: six months after being attacked at a siege in Christchurch an officer has returned to work""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
40213,INNZ-40213,20110423,23/04/2011,2011-04,"""23 Apr 2011; p.C13""","""Press (Christchurch, N.Z.)""","""Crean, Mike""","""""","""Quake news too much for former journalist""","""Quake news too much for former journalist""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
40285,INNZ-40285,20110511,11/05/2011,2011-05,"""11 May 2011; p.18""","""Otago daily times""","""Mackenzie, Dene""","""Dene Mackenzie""","""Getting back to business after the big one""","""Speaks to Gen-i South Island sales manager Paul Deavoll about the aftermath of the 22 Feb 2011 earthquake on his business and staff. Describes his role in helping to keep Christchurch online.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
40502,INNZ-40502,20110514,14/05/2011,2011-05,"""14 May 2011; p.A20-21""","""New Zealand herald""","""Cumming, Geoffrey""","""Geoff Cumming""","""A test of character""","""Investigates the complacency surrounding the earthquake risk-management of older, unreinforced masonry buildings and the difficult questions the Canterbury earthquakes have raised for communities and councils around the country. Speaks to a number of engineers and heritage advocates about the issue and the various options for councils. Focuses on the situation in Auckland. Talks to building owners about their reaction to an incomplete Auckland Council list of around 400 pre-1940s buildings in the old Auckland City area which desktop analysis suggests may be below the 33 per cent of the design level threshold a new building must achieve to withstand a moderate earthquake. Discusses the option of retrofitting to strengthen at-risk older buildings, which is also recommended for reinforced concrete structures built from the 1940s to 1976.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
40810,INNZ-40810,20110515,15/05/2011,2011-05,"""15 May 2011; n.345:sup.p.10""","""New Zealand herald""","""Cole, Dennis""","""Dennis Cole""","""High tech homing signal a godsend""","""Reports that missing pets that are microchipped and registered with the National Companion Animal Register can be returned to owners faster, and more often than pets that are not chipped. Notes that 85 percent of chipped pets missing after the 22 February Christchurch earthquake were returned, compared with 20-25 percent of unchipped pets.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
40818,INNZ-40818,20110514,14/05/2011,2011-05,"""14 May 2011; p.B1-2""","""Dominion post (Wellington, N.Z.)""","""Macdonald, Nikki""","""/  by Nikki Macdonald""","""A disaster's silver lining; Before complacency creeps in; Case study : bracing Berkeley; Liquefaction : when the ground turns to mush [part 3]""","""Looks at how the 6.9 magnitude Loma Prieta earthquake that struck San Francisco in 1989 provided the city with an unexpected opportunity to transform its disused waterfront, which had been cut off from the city by the double-decker Embarcadero Freeway. Focuses on San Francisco's efforts to improve diaster preparedness after the earthquake. Speaks to building inspector Laurence Kronfield who pioneered the coloured tag building system that was used in Christchurch after the Canterbury earthquakes. Mentions some of the recommendations from the Building Inspection Department's 'Community Action Plan for Seismic Safety' (CAPSS), which was set up to rank the most dangerous buildings and formulate a plan to make them safer. Spotlights the University of California's earthquake-strengthening project at its Berkeley campus. Talks about the liquefaction that occurred in San Francisco's Marina district during the earthquake. Touches on some ground improvement techniques to limit liquefaction risks.""",0,0,0,0,1,0,0,0,0,1,1,0.2727272727272727,0.3
