identifier,TopicValue2,Topic,TopicValue,Record.Index,origin_url,title,Date,Month,Cartoonists,Publisher,Republished,Page.no,description,Authorities,SubjectAuthorities,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,people_business_cbd_large_red_zone_owners_house,rubble_time_title_pm_plan_people_toilet,red_city_areas_red_zone_liquefaction_black_wearing,people_rescue_arm_surrounded_weeks_rubble_hand,finance_bill_english_holds_economy_large_represents_chch,portaloo_damage_house_toilet_portaloos_problems_back,buildings_march_huge_caused_kiwi_city_japan,aftershocks_word_liquefaction_aftershock_humour_version_great,buildings_people_heading_building_rebuild_refugees_city,move_zone_homes_orange_people_june_made,rugby_government_damage_cost_billion_auckland_prime,south_island_finance_reading_represents_damage_hit,bob_parker_mayor_elections_anderton_local_body_october,people_moon_asks_ken_ring_day_replies_predictions,cera_recovery_eqc_house_prime_work_shipping,council_city_government_tony_marryatt_pay_rise_comments_public,insurance_ami_companies_home_damage_version_company
DCDL-0017215,13.7218225419664,bob_parker_mayor_elections_anderton_local_body_october,0.721822541966427,154,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1412919,"Hawkey, Allan Charles, 1941- :[Award for Bob Parker] 1 March 2011",01/03/2011,2011-03,"Hawkey, Allan Charles",Waikato times (Newspaper),0,"WT 6","An MC announces at the Awards ceremony a special ward For a REAL leading role Bob Parker Context the Mayor of Christchurch has provided calm measured encouragement and support to the people of Christchurch in an exemplary way since the earthquake of 22 February 2011","Parker, Robert John (Sir), 1953- (name_authority) # Resilience (Personality trait) # Mayors - New Zealand - Canterbury Region (subject_authority) # Awards (subject_authority)","Courage (subject_authority) # Mayors - New Zealand - Canterbury Region (subject_authority) # Awards (subject_authority)","Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.721822541966427,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0017216,4.96905222437137,people_rescue_arm_surrounded_weeks_rubble_hand,0.969052224371373,42,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1412921,"Hawkey, Allan Charles, 1941- :[Helping after the Christchurch earthquake] 2 March 2011",02/03/2011,2011-03,"Hawkey, Allan Charles",Waikato times (Newspaper),0,"WT 6","The cartoon shows an arm clothed in a blue shirt which is covered with the printed names of all the people and organisations who have provided assistance to the people of Christchurch since the earthquake of 22 February 2011 The include neighbours charities communities church groups etc","Disaster relief (subject_authority) # Generosity (subject_authority) # Volunteer workers in search and rescue operations (subject_authority) # Search and rescue operations (subject_authority) # Emergency management (subject_authority)","Disaster relief (subject_authority) # Generosity (subject_authority) # Volunteer workers in search and rescue operations (subject_authority) # Search and rescue operations (subject_authority) # Emergency management (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0017217,4.40680713128039,people_rescue_arm_surrounded_weeks_rubble_hand,0.406807131280389,35,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1412923,"Scott, Thomas, 1947- :[Building code and the Christchurch earthquake] 2 March 2011",02/03/2011,2011-03,"Scott, Thomas",Dominion post (Newspaper),0,"DP B4","A rescue worker carries a dead body out of the crumbled remains of a building Nearby is a copy of the Building Code Context there are questions being asked about whether some of the buildings that collapsed too readily in the Christchurch earthquake of 22 February 2011 had been subject to stringent enough building code regulations","Earthquake resistant design (subject_authority)","Earthquake resistant design (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.406807131280389,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.244732576985413,0.00162074554294976,0.00162074554294976
DCDL-0017219,1.9740680713128,people_business_cbd_large_red_zone_owners_house,0.974068071312804,199,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1412936,"Winter, Mark 1958-:Silent Support. 2 March 2011",02/03/2011,2011-03,"Winter, Mark",Southland times (Newspaper),0,"ST 10","The cartoon simply has the time 12 51 printed in large text Context exactly a week after the Christchurch earthquake which occurred at 12 51 on Tuesday 22 February 2011 the people of New Zealand stopped whatever they were doing for two minutes silence the date was Tuesday 1 March 2011","Memorials (subject_authority)","Memorials (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974068071312804,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0017222,5.40484429065744,finance_bill_english_holds_economy_large_represents_chch,0.404844290657439,9,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1413980,"Bromhead, Peter, 1933-:[Recovering from the Christchurch earthquake] 7 March 2011",07/03/2011,2011-03,"Bromhead, Peter",Marlborough Express (Newspaper),0,"ME 6","A man who represents Chch citizens struggles up a rough and rocky road carrying over his shoulder a huge load that represents a devastated city Three signposts ahead of him point to faith hope and charity Context The struggle to rebuild the city of Christchurch after the earthquake of 22 February 2011","Courage (subject_authority) # Disasters - Psychological aspects (subject_authority) # Disaster relief (subject_authority)","Courage (subject_authority) # Disasters - Psychological aspects (subject_authority) # Disaster relief (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.404844290657439,0.00115340253748558,0.289504036908881,0.00115340253748558,0.289504036908881,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0017223,16.4426807760141,council_city_government_tony_marryatt_pay_rise_comments_public,0.442680776014109,40,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1413982,"Clark, Laurence, 1949-:[Survivors' guilt after the Christchurch earthquake] 5 March 2011",05/03/2011,2011-03,"Clark, Laurence",Northern advocate (Newspaper),0,"NA A6","A man reads about the Christchurch earthquake in the newspaper and although he can count on two months of warm weather he feels bad suffering from survivors guilt His wife tells him that it will be raining for most of the time over the next couple of months which makes him feel better Context The Christchurch earthquake of 22 February 2011","Disasters - Psychological aspects (subject_authority)","Disasters - Psychological aspects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.2663139329806,0.0017636684303351,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.442680776014109,0.0017636684303351
DCDL-0017228,8.56554307116105,aftershocks_word_liquefaction_aftershock_humour_version_great,0.565543071161049,70,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1413997,"Evans, Malcolm Paul, 1945-:[Aftershock nerves in Christchurch] 3 March 2011",04/03/2011,2011-03,"Evans, Malcolm Paul",Timaru herald (Newspaper),0,"TH 7","In the top two frames several farm animals whip round in fright and then take to their heels in mad flight In the lower frame a duck says No you dummies I said Quack quack Context The Christchurch earthquake of 22 February 2011 and the many aftershocks that have kept nerves on edge","Earthquake aftershocks (subject_authority) # Disasters - Psychological aspects (subject_authority)","Earthquake aftershocks (subject_authority) # Disasters - Psychological aspects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.565543071161049,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
DCDL-0017229,7.43729552889858,buildings_march_huge_caused_kiwi_city_japan,0.437295528898582,49,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1065249,"Evans, Malcolm Paul, 1945-:[Planning a new Christchurch post earthquake] 4 March 2011",05/03/2011,2011-03,"Evans, Malcolm Paul",Timaru herald (Newspaper),1,"MS 9; TH 10","A man sits at his desk with an enormous sheet of blank paper headed New Christchurch before him peering over his shoulder is a huge figure probably Godley who appears to be a man from an earlier era of the history of Christchurch Context Christchurch earthquake of 22 February 2011 and the start of debate about how the city should be rebuilt The historic man suggests a strong pull to preserve historic Christchurch","City planning - New Zealand - Canterbury Region (subject_authority) # Historic buildings - Conservation and restoration (subject_authority) # Lost architecture (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Public buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject authority)","City planning - New Zealand - Canterbury Region (subject_authority) # Historic buildings - Conservation and restoration (subject_authority) # Lost architecture (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Public buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.273718647764449,0.00109051254089422,0.437295528898582,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0017230,7.8689818468824,buildings_march_huge_caused_kiwi_city_japan,0.868981846882399,33,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1414000,"Evans, Malcolm Paul, 1945-:[Gerry Brownlee rebuilds Christchurch after the 2011 earthquake] 6 March 2011",07/03/2011,2011-03,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),2,"MS 12; P A16; TH 7","The cartoon shows a monstrous machine with an enormous crushing ball attached to a giant crane It moves past a signpost that points towards Christchurch A man watches and tells his friend Gerry Brownlee borrowed it from Auckland Context Brownlee has caused a stir by suggesting that if he had his way some of Christchurch s older buildings would be down tomorrow He also said the price of saving some historic buildings badly damaged in the February 22 earthquake was too high","Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Historic buildings - Conservation and restoration (subject_authority) # Lost architecture (subject_authority)","Buildings - Earthquake effects (subject_authority) # Buildings - Repair and reconstruction - New Zealand - Canterbury Region (subject_authority) # Historic buildings - Conservation and restoration (subject_authority) # Lost architecture (subject_authority)","Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.868981846882399,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.119179163378058,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0017231,14.3864610111397,people_moon_asks_ken_ring_day_replies_predictions,0.386461011139674,44,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1414004,"Evans, Malcolm Paul, 1945-:[Loving a rock after the Christchurch earthquake] 7 March 2011",08/03/2011,2011-03,"Evans, Malcolm Paul",Timaru herald (Newspaper),1,"MS 10; TH 7","A cheerful old woman sits with a cup of tea on her sofa watching television with an enormous boulder beside her She says Big and solid it reminded me of my late husband but then I realised that in two weeks it hasn t once broken wind belched or called for a beer or gone and changed the channel and I think I m in love The little Evans man says Stone me Context The Christchurch earthquake of 22 February 2011 Some people remain cheerful and optimistic in spite of dreadfully difficult conditions","Disasters - Psychological aspects (subject_authority)","Disasters - Psychological aspects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000856898029134533,0.000856898029134533,0.0865467009425878,0.343616109682948,0.000856898029134533,0.129391602399314,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.386461011139674,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0017239,5.44376278118609,finance_bill_english_holds_economy_large_represents_chch,0.443762781186094,15,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/345881,"Slane, Christopher, 1957-:[Christchurch earthquake and politics] 4 March 2011",12/03/2011,2011-03,"Slane, Christopher",Listener (Serial),0,"L 13","A policeman stops a queue of politicians at a checkpoint presumably to the Red Zone in Christchurch saying Sorry no politics past this point In the queue are Prime Minister John Key Minister of Finance Bill English carrying a ledger leader of ACT Rodney Hide wearing his yellow jacket and carrying an axe and a saw and lastly leader of the Labour Party Phil Goff Context the Christchurch earthquake of 22 February 2011 and the danger of political point scoring rather than serious co operative work to rebuild Christchurch","Key, John Phillip (Rt Hon), 1961- (name_authority) # English, Simon William (Hon), 1961- (name_authority) # Hide, Rodney Philip (Hon), 1956- (name_authority) # Goff, Philip Bruce (Hon), 1953- (name_authority) # Political ethics (subject_authority)","Political ethics (subject_authority)","Key, John Phillip (Rt Hon), 1961- (name_authority) # English, Simon William (Hon), 1961- (name_authority) # Hide, Rodney Philip (Hon), 1956- (name_authority) # Goff, Philip Bruce (Hon), 1953- (name_authority)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000681663258350375,0.000681663258350375,0.2733469665985,0.000681663258350375,0.443762781186094,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.2733469665985,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0017240,4.64453961456103,people_rescue_arm_surrounded_weeks_rubble_hand,0.644539614561028,161,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1414143,"Nisbet, Alistair, 1958-:[The value of old technology in natural disasters] 3 March 2011",02/03/2011,2011-03,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A23","The cartoon shows a room full of dying electronic gadgets including a television sound system a digital phone a computer etc and a wood burning stove a candle an analogue phone and a barbecue that are old technology and so very useful after the Christchurch earthquake of 22 February 2011 The barbecue says How can we retire These youngsters can t cut it","Survival and emergency equipment (subject_authority)","Survival and emergency equipment (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.644539614561028,0.00214132762312634,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.109207708779443,0.00214132762312634,0.109207708779443,0.00214132762312634
